,Unnamed: 0,Review Title,Review Text,Score,Class
1135,1135,Just okay,Phone is very light weight we will not feel premium its look like cheaper phone,2,Negative
1136,1136,Good choice,I truly disappointed with product delivery service. I didn't get any feed back link for delivery otherwise it will be 0 zero rating from my end.Rating for phone is 4/5.Camera not upto mark. Rest good to go.,1,Negative
1137,1137,Simply awesome,Awesome day to day use,5,Positive
1138,1138,Terrific purchase,Loved the phone performance out of the world 🌍 👍,5,Positive
1139,1139,Fabulous!,Very good product,5,Positive
1140,1140,Best in the market!,Best phone for BGMI 😍😍,5,Positive
1141,1141,Perfect product!,Osm phone for everything,5,Positive
1142,1142,Terrific,Iam Buy this mobile only for pubg.  No lag in pubg constant 60fps. Rendering only. Camera is not bad also good. Battery backup one day normal use and pubg playing while iam 5 hours played. 120hz display is amazing speed in this mobile. Finally you buy this mobile for gaming this mobile is best choice.,5,Positive
1143,1143,Value-for-money,Nice value for money,4,Positive
1144,1144,Nice,"The phone is absolutely fine, I have used it for 2 months  but there are many bugs, which inventually went down but the ram management is poor we can find some lag while heavy gaming, camera performance is very poor. Battery backup and charging speed it really good it takes 1hr:10min for full charge. On the whole it's a good phone for this price with some compromise.",3,Positive
1145,1145,Excellent,Good performance,4,Positive
1146,1146,Delightful,Best phone in between budget for gamingAll is good except camera,4,Positive
1147,1147,Simply awesome,"It is a good device but they should update it's heating issue I played game for half an hour and it started heating, but it doesn't effected my gaming CAMERA : I think this phone is for gaming and etc. But if you are purchasing this phone for photos then you should check another phoneBecause it's 48 MP and not that clear so, don't purchase it for photos GAMING PERFORMANCE : It is a beast for gaming it can run PUBG OR BGMI in ultraHD+ultra graphics and till HDR it runs Extreme but if you us...",3,Positive
1148,1148,Simply awesome,Unbelievable fast delivery from flip kart I appreciate that and it came to me within 20hours of my order and mobile is good too,5,Positive
1149,1149,Best in the market!,Classy product worth buying,5,Positive
1150,1150,Super!,Nice mobile speed & processor...,5,Positive
1151,1151,Awesome,Phone us just op as scout gameplay... Performance in pubg is never dispointed you,1,Negative
1152,1152,Simply awesome,Overall satisfied with the purchase. Battery backup and performance of the phone are truly amazing.,5,Positive
1153,1153,Highly recommended,Feel good,5,Positive
1154,1154,Delightful,Every thing is good. But some times getting slow.,3,Positive
1155,1155,Worth every penny,Some bugs in ui that will be remov3d by updat3..  overall product is good,3,Positive
1156,1156,Awesome,"Great phone, performs like a beast!",5,Positive
1157,1157,Wonderful,"performance based phone, then go for it Nice Performance and very smooth display. Little heating occurs at camera side while playing games and no other issues",4,Positive
1158,1158,Delightful,Value for money only,1,Negative
1159,1159,Mind-blowing purchase,Nice product but phone vibrate at the time you are playing music and heat problem too,3,Positive
1160,1160,Mind-blowing purchase,Good,4,Positive
1161,1161,Good quality product,This phone is god in performance in this price segment and have descent camera with good stereo speakers in it.The only Cons is MIUI 12 this will makes it quite bad and some features are not working correctly sometimes.,4,Positive
1162,1162,Not recommended at all,"worst phone ever, always frame drops and lag in games despite full network.",1,Negative
1163,1163,Super!,Superb performance but have some heating issue.,4,Positive
1164,1164,Highly recommended,Suparb very nice phone,5,Positive
1165,1165,Classy product,Gaming Performance is Excellent good battery Smooth smartphone 120hz display good,5,Positive
1166,1166,Good choice,Its better phone gaming But camera is poor quality i hope the will improve that on next update,3,Positive
1167,1167,Very Good,nice product with good camera,4,Positive
1168,1168,Very poor,"This phone is now dead, suddenly a screen full of lines appeared and boom it's dead and it's not turning on. :(",1,Negative
1169,1169,Super!,Iam happy with this phoneValue of money and sd860 is goodCamera is high qualityDisplay is good,5,Positive
1170,1170,Bad quality,Device is very bulky.,2,Negative
1171,1171,Delightful,"It has very good processor but it is not optimised, you can observe over heating. It is not that good phone to consider for gaming",3,Positive
1172,1172,Wonderful,"Nice phone But back panel vibration and some heating problems,overall beast  under  20k",3,Positive
1173,1173,Nice product,It is a good phone and will show the quality of snap dragon 860 but when I applyed screan guard and phn cover it seems a problem in touch. It was alright after the removed of screan guard and phone cover.,3,Positive
1174,1174,Best in the market!,"After using this phone for a week, I am too satisfied, it has everything I want, worth buying, it is diamond in the rate of gold, grab it ASAP",5,Positive
1175,1175,Highly recommended,Good value for money,4,Positive
1176,1176,Wonderful,Best smartphone for under 20k,5,Positive
1177,1177,Worth every penny,After a months it's so lag,2,Negative
1178,1178,Good quality product,After using 1nd half month this poco x3 pro is definitely is beast at this price range... Jst go for it...,5,Positive
1179,1179,Very Good,Go for it...its a beast😍😍,4,Positive
1180,1180,Worth the money,"One of the best phone if we are excepting LED display, provided LCD display panel awsome 120Hz. All good.Only 2 problems, the only problemsssssPlaying music or video with more than 70% of volume, the phone having vibration because of plastic back. Its a major issue of this phone. Outside display visibility or direct sunlight visibility slightly low comparing with other phones.",4,Positive
1181,1181,Terrific,"Nice phone, Fast processor, only thing missing is AMOLED display. But doesn't affect gaming and movie experience.",4,Positive
1182,1182,Decent product,"Internet signals are worst than I think I changed different networks, facing same problem Maybe it's software issue but poco team not responding to the issue",1,Negative
1183,1183,Worst experience ever!,Don't Buy. Touch issue 90% of POCO X3 PHONE😢😢,1,Negative
1184,1184,Just wow!,Needless to say about this phone... Those who wants performance for next 3-4 years... Go for it...Display is also good...,5,Positive
1185,1185,Good quality product,It's an amazing phone. AMOLED display would have been great on this device,5,Positive
1186,1186,Awesome,Best gameing phone under 20k,5,Positive
1187,1187,Best in the market!,For gaming purpose mobile is osm,4,Positive
1188,1188,Nice,Display lag some time. And mobile heat issue charging and game time,2,Negative
1189,1189,Nice product,Good performance but average camera And charging is slow back is too much vibrate 🤨,3,Positive
1190,1190,Mind-blowing purchase,I am useing this mobile from last 10 days exlent performance best mobile N value for money killer phone under 20 k even any phone does not equal to it's performance,5,Positive
1191,1191,Expected a better product,A lot of software issues,3,Positive
1192,1192,Very Good,"Good value for money phone,  not for whom are camera centric",4,Positive
1193,1193,Nice,Heating isssue,4,Positive
1194,1194,Simply awesome,Super mobile for gaming it support upto 60fps itwill support,5,Positive
1195,1195,Must buy!,Best gaming under 20 k But heat sometime but using fan no heat,4,Positive
1196,1196,Just wow!,The gaming beast under 20k...!!!,5,Positive
1197,1197,Just wow!,"very good product,good battery life,but not good camera",4,Positive
1198,1198,Excellent,Nice phone battery backup nice,4,Positive
1199,1199,Nice,Nice phone,5,Positive
1200,1200,Moderate,"Poco x3 pro, has too much UI bugs, glitch,. After using google camera picture quality improves very much. But MI UI. 12. Has the worst  user experience.",2,Negative
1201,1201,Perfect product!,Delivered one day early and old phone exchanged without any hassle. Battery seems to be draining pretty quick even on 60fps.It is heavy and big.But you should know the compromises you are making for this thing's amazing performance.No overheating.,5,Positive
1202,1202,Delightful,Best gaming mobile,5,Positive
1203,1203,Must buy!,Performance is,4,Positive
1204,1204,Fabulous!,Nice,4,Positive
1205,1205,Best in the market!,Ok ok camera not bad,3,Positive
1206,1206,Really Nice,A nice phone with few compromises. I am listing out the compromises here:1. No super amoled panel which makes the brightness on this phone's screen a bit on the lower side.2. The phone is heavier than phones with much bigger battery.3. Back panel vibrates a lot when speaker volume is high.4. Camera is okayish quality.Rest all things are A grade.,4,Positive
1207,1207,Super!,Good,4,Positive
1208,1208,Just okay,"Heating issues display not that great,Performance is good but phone gets heated up if we do casual gaming.",3,Positive
1209,1209,Pretty good,"Bought this phone on April 11th and it's really worth for this price. So far didn't get any issues, screen resolution n camera are really good.",5,Positive
1210,1210,Must buy!,If u want flagship processor go for it asap else go for others for normal pirpose Becz its for gammers who want budget phone for gamming,2,Negative
1211,1211,Terrific,It's a best  performance phone best for gaming,5,Positive
1212,1212,Just okay,Phone back is vibrating heavily and the phone heats up high. I bought the phone only for gaming but it heats up heavily,2,Negative
1213,1213,Must buy!,"Excellent mobile at 18999 rupees. Good performance, Working nicely in all aspects.",5,Positive
1214,1214,Wonderful,Awesome,5,Positive
1215,1215,Best in the market!,Value for money ☺,5,Positive
1216,1216,Terrific,Value formoney,5,Positive
1217,1217,Terrific,GOOD PHONEPROCESSOR BEST FOR MONEY,4,Positive
1218,1218,Good choice,Loving it,5,Positive
